81454	2007-02-20	11:28:28	121.800500	31.149800	0	0	0	11:29:23	121.411300	31.267600	55.51872324467105
81454	2007-02-20	11:29:29	121.800500	31.149800	0	0	0	11:30:24	121.406500	31.270500	56.27898692747954
81454	2007-02-20	11:30:30	121.800500	31.149800	0	0	0	11:31:25	121.401000	31.271000	57.00192049019243
81454	2007-02-20	11:33:33	121.800500	31.149800	0	0	0	11:34:28	121.388600	31.271300	58.59138375434313
81454	2007-02-20	11:34:34	121.800500	31.149800	0	0	0	11:57:48	121.381500	31.256600	58.79761093331003
81454	2007-02-20	11:57:57	121.800500	31.149800	0	0	0	11:58:49	121.384500	31.261500	58.63581882610485
81454	2007-02-20	11:58:58	121.800500	31.149800	0	0	0	11:59:50	121.389000	31.263100	58.13486989348869
81454	2007-02-20	11:59:59	121.800500	31.149800	0	0	0	12:00:51	121.389000	31.270600	58.50490698007665
81454	2007-02-20	12:01:00	121.800500	31.149800	0	0	0	12:01:52	121.391100	31.271100	58.26342845843796
81454	2007-02-20	12:02:01	121.800500	31.149800	0	0	0	12:02:53	121.393000	31.273300	58.13608144308311
81454	2007-02-20	12:03:02	121.800500	31.149800	0	0	0	12:03:54	121.397300	31.274000	57.62839631958154
81454	2007-02-20	12:04:03	121.800500	31.149800	0	0	0	12:04:55	121.400500	31.274600	57.255833365069265
81454	2007-02-20	12:05:04	121.800500	31.149800	0	0	0	12:05:56	121.400500	31.274600	57.255833365069265
81454	2007-02-20	12:06:05	121.800500	31.149800	0	0	0	12:06:57	121.400600	31.276600	57.35122041773392
81454	2007-02-20	12:07:06	121.800500	31.149800	0	0	0	12:14:28	121.405000	31.265300	56.20081550532344
81454	2007-02-20	12:15:14	121.800500	31.149800	0	0	0	12:15:29	121.400600	31.259800	56.49185903243453
81454	2007-02-20	12:16:15	121.800500	31.149800	0	0	0	12:16:30	121.395100	31.262800	57.34000964444243
81454	2007-02-20	12:17:16	121.800500	31.149800	0	0	0	12:18:23	121.390500	31.261600	57.87123153442791
81454	2007-02-20	12:19:18	121.800500	31.149800	0	0	0	12:19:23	121.388300	31.261500	58.148456184642505
81454	2007-02-20	12:20:19	121.800500	31.149800	0	0	0	12:20:24	121.384300	31.258500	58.522843018630255
81454	2007-02-20	12:21:20	121.800500	31.149800	0	0	0	12:21:25	121.386500	31.253300	58.00675192180398
81454	2007-02-20	12:22:21	121.800500	31.149800	0	0	0	12:22:26	121.386500	31.253300	58.00675192180398
81454	2007-02-20	12:23:22	121.800500	31.149800	0	0	0	12:23:27	121.383600	31.249000	58.19759959074728
81454	2007-02-20	12:24:23	121.800500	31.149800	0	0	0	12:24:28	121.379100	31.241300	58.473530860635606
81454	2007-02-20	12:25:24	121.800500	31.149800	0	0	0	12:27:29	121.374800	31.234000	58.767239536701005
81454	2007-02-20	12:28:27	121.800500	31.149800	0	0	0	12:28:30	121.372100	31.228000	58.91882673375141
81454	2007-02-20	12:29:28	121.800500	31.149800	0	0	0	12:29:31	121.371500	31.218600	58.710359290349196
81454	2007-02-20	12:30:29	121.800500	31.149800	0	0	0	12:30:32	121.373500	31.217600	58.417366719246026
81454	2007-02-20	12:32:31	121.800500	31.149800	0	0	0	12:32:34	121.386600	31.215600	56.6280498349231
81454	2007-02-20	12:33:32	121.800500	31.149800	0	0	0	12:33:35	121.387300	31.215500	56.532631909818186
81454	2007-02-20	12:34:33	121.800500	31.149800	0	0	0	12:34:36	121.394600	31.213600	55.51328899182706
81454	2007-02-20	12:35:34	121.800500	31.149800	0	0	0	13:11:12	121.778800	31.186600	6.480831354931709
81454	2007-02-20	14:27:10	121.766600	31.169000	82	45	0	14:29:03	121.416000	31.182000	47.20816095871024
81454	2007-02-20	14:29:50	121.779800	31.171500	0	45	0	14:30:03	121.420000	31.181000	48.42416368556307
81454	2007-02-20	14:30:51	121.779800	31.171500	0	45	0	14:31:04	121.421800	31.184100	48.198924099425945
81454	2007-02-20	14:31:52	121.779800	31.171500	0	45	0	14:32:05	121.420100	31.186000	48.44007120966386
81454	2007-02-20	14:32:53	121.779800	31.171500	0	45	0	14:33:06	121.417500	31.190500	48.82645552950017
81454	2007-02-20	14:33:54	121.779800	31.171500	0	45	0	14:34:07	121.414800	31.194000	49.224552366496624
81454	2007-02-20	14:34:55	121.779800	31.171500	0	45	0	14:35:08	121.409500	31.200800	50.02098587827306
81454	2007-02-20	14:35:56	121.779800	31.171500	0	45	0	14:36:09	121.407500	31.210600	50.45078078684926
81454	2007-02-20	14:36:57	121.779800	31.171500	0	45	0	14:39:30	121.412300	31.242000	50.64885109397768
81454	2007-02-20	14:40:00	121.779800	31.171500	0	45	0	14:40:31	121.420500	31.246500	49.73531400291347
81454	2007-02-20	14:41:01	121.779800	31.171500	0	45	0	14:42:33	121.427100	31.251300	49.059933217118726
81454	2007-02-20	14:43:03	121.779800	31.171500	0	45	0	14:43:34	121.428000	31.251100	48.93493927739643
81454	2007-02-20	14:44:04	121.779800	31.171500	0	45	0	14:44:35	121.428000	31.251000	48.930944575343034
81454	2007-02-20	14:45:06	121.779800	31.171500	0	45	0	14:45:36	121.431500	31.255100	48.64528886051229
81454	2007-02-20	14:46:05	121.779800	31.171500	0	45	0	14:46:37	121.436000	31.257100	48.149442824001454
81454	2007-02-20	14:47:06	121.779800	31.171500	0	45	0	14:47:38	121.438100	31.256300	47.843361630791364
81454	2007-02-20	14:48:07	121.779800	31.171500	0	45	0	14:48:39	121.446100	31.253300	46.679714994078964
81454	2007-02-20	14:49:09	121.779800	31.171500	0	45	0	14:50:19	121.447000	31.249100	46.38628853049847
81454	2007-02-20	14:51:10	121.779800	31.171500	0	45	0	14:57:09	121.445300	31.247500	46.542027551437016
81454	2007-02-20	14:57:17	121.779800	31.171500	0	45	0	14:58:10	121.440600	31.246600	47.117701396317635
81454	2007-02-20	14:58:18	121.779800	31.171500	0	45	0	14:59:11	121.437000	31.245300	47.53652088806237
81454	2007-02-20	14:59:19	121.779800	31.171500	0	45	0	15:01:13	121.432500	31.242100	48.00552350277173
81454	2007-02-20	15:01:20	121.779800	31.171500	0	45	0	15:02:14	121.431100	31.240300	48.12474121563089
